player,player_url,flag_url
Stanley Johnson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626169.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Sterling Brown,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Steven Adams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png,https://www.worldometers.info//img/flags/small/tn_nz-flag.gif
Terence Davis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629056.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Terrence Ross,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Theo Pinson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629033.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tony Bradley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628396.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Udonis Haslem,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2617.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Vernon Carey Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630176.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Victor Oladipo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203506.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Vlatko Cancar,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628427.png,https://www.worldometers.info//img/flags/small/tn_si-flag.gif
Will Barton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203115.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Willy Hernangomez,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626195.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Xavier Sneed,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630270.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
