player,headshot_url,flag_url
Terance Mann,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/terance_mann.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Terry Rozier,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/terry_rozier.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Terry Taylor,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/terry_taylor.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Thaddeus Young,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/thaddeus_young.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Thanasis Antetokounmpo,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/thanasis_antetokounmpo.png,https://www.worldometers.info//img/flags/small/tn_gr-flag.gif
Theo Maledon,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/theo_maledon.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif
Thomas Bryant,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/thomas_bryant.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tim Hardaway Jr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tim_hardaway_jr.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tobias Harris,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tobias_harris.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Torrey Craig,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/torrey_craig.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trae Young,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/trae_young.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tre Jones,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tre_jones.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tre Mann,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tre_mann.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trendon Watford,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/trendon_watford.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trent Forrest,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/trent_forrest.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trevelin Queen,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/trevelin_queen.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trey Lyles,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/trey_lyles.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif
Trey Murphy III,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/trey_murphy_iii.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tristan Thompson,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tristan_thompson.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif
Troy Brown Jr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/troy_brown_jr.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Ty Jerome,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/ty_jerome.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
TyTy Washington Jr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tyty_washington_jr.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tyler Herro,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tyler_herro.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tyrese Haliburton,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tyrese_haliburton.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tyrese Maxey,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tyrese_maxey.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tyus Jones,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tyus_jones.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Udoka Azubuike,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/udoka_azubuike.png,https://www.worldometers.info//img/flags/small/tn_ni-flag.gif
Usman Garuba,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/usman_garuba.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Vince Williams Jr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/vince_williams_jr.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Vit Krejci,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/vit_krejci.png,
Walker Kessler,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/walker_kessler.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Wendell Carter Jr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/wendell_carter_jr.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Wendell Moore Jr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/wendell_moore_jr.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Wenyen Gabriel,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/wenyen_gabriel.png,https://www.worldometers.info//img/flags/small/tn_od-flag.gif
Wesley Matthews,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/wesley_matthews.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Xavier Moon,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/xavier_moon.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Xavier Tillman Sr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/xavier_tillman_sr.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Yuta Watanabe,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/yuta_watanabe.png,https://www.worldometers.info//img/flags/small/tn_ja-flag.gif
Zach Collins,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/zach_collins.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Zach LaVine,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/zach_lavine.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Zavier Simpson,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/zavier_simpson.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Zeke Nnaji,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/zeke_nnaji.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Ziaire Williams,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/ziaire_williams.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Zion Williamson,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/zion_williamson.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Alize Johnson,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/alize_johnson.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Andre Iguodala,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/andre_iguodala.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Anthony Lamb,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/anthony_lamb.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Austin Rivers,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/austin_rivers.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Blake Griffin,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/blake_griffin.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Bryn Forbes,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/bryn_forbes.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Carlik Jones,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/carlik_jones.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Chris Silva,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/chris_silva.png,https://www.worldometers.info//img/flags/small/tn_gb-flag.gif
Damion Lee,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/damion_lee.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Davon Reed,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/davon_reed.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Devon Dotson,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/devon_dotson.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Dewayne Dedmon,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/dewayne_dedmon.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Duane Washington Jr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/duane_washington_jr.png,https://www.worldometers.info//img/flags/small/tn_gm-flag.gif
Facundo Campazzo,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/facundo_campazzo.png,https://www.worldometers.info//img/flags/small/tn_ar-flag.gif
Frank Jackson,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/frank_jackson.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Frank Kaminsky,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/frank_kaminsky.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Gabe York,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628221.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
George Hill,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/george_hill.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Goran Dragic,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/goran_dragic.png,https://www.worldometers.info//img/flags/small/tn_si-flag.gif
Gorgui Dieng,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/gorgui_dieng.png,https://www.worldometers.info//img/flags/small/tn_sg-flag.gif
Isaiah Roby,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/isaiah_roby.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Isaiah Todd,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/isaiah_todd.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
JaMychal Green,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/jamychal_green.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Jarrett Culver,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/jarrett_culver.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Jay Scrubb,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/jay_scrubb.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Joe Wieskamp,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/joe_wieskamp.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Jordan Schakel,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/jordan_schakel.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Josh Christopher,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/josh_christopher.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Juancho Hernangomez,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/juancho_hernangomez.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Justise Winslow,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/justise_winslow.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
KZ Okpala,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/kz_okpala.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Kai Jones,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/kai_jones.png,
Kemba Walker,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/kemba_walker.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Kevin Porter Jr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/kevin_porter_jr.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Khem Birch,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/khem_birch.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif
Leandro Bolmaro,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/leandro_bolmaro.png,https://www.worldometers.info//img/flags/small/tn_ar-flag.gif
Louis King,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/louis_king.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Mac McClung,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/mac_mcclung.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Malcolm Hill,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/malcolm_hill.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Marko Simonovic,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/marko_simonovic.png,https://www.worldometers.info//img/flags/small/tn_mj-flag.gif
McKinley Wright IV,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/mckinley_wright_iv.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Montrezl Harrell,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/montrezl_harrell.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Nathan Knight,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/nathan_knight.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Nerlens Noel,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/nerlens_noel.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
PJ Dozier,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/pj_dozier.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Raul Neto,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/raul_neto.png,https://www.worldometers.info//img/flags/small/tn_br-flag.gif
Ricky Rubio,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/ricky_rubio.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Rodney McGruder,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/rodney_mcgruder.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Romeo Langford,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/romeo_langford.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Rudy Gay,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/rudy_gay.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Serge Ibaka,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/serge_ibaka.png,
Stanley Johnson,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/stanley_johnson.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Sterling Brown,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/sterling_brown.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Steven Adams,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/steven_adams.png,https://www.worldometers.info//img/flags/small/tn_nz-flag.gif
Terence Davis,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/terence_davis.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Terrence Ross,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/terrence_ross.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Theo Pinson,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/theo_pinson.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tony Bradley,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/tony_bradley.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Udonis Haslem,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/udonis_haslem.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Vernon Carey Jr,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/vernon_carey_jr.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Victor Oladipo,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/victor_oladipo.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Vlatko Cancar,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/vlatko_cancar.png,https://www.worldometers.info//img/flags/small/tn_si-flag.gif
Will Barton,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/will_barton.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Willy Hernangomez,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/willy_hernangomez.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Xavier Sneed,https://raw.githubusercontent.com/jung-hyung-lee/nba-global-trends/refs/heads/main/visualisation/circular_headshots/xavier_sneed.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
