player,team,games_played,per,ts,usg,ws_48,bpm,vorp,season,player_id,min,off_rating,def_rating,nationality
Kevin Durant,BKN,55.0,25.6,0.634,31.2,0.198,7.2,4.8,2021-22,201142.0,37.2,116.2,109.7,USA
Kevin Durant,PHX,47.0,25.9,0.677,30.7,0.194,7.1,3.9,2022-23,201142.0,35.6,117.1,110.3,USA
Kevin Durant,PHX,75.0,21.2,0.626,29.0,0.142,4.0,4.3,2023-24,201142.0,37.2,118.1,113.3,USA
Kevin Huerter,ATL,74.0,11.9,0.57,17.5,0.062,-1.2,0.4,2021-22,1628989.0,29.6,116.4,112.5,USA
Kevin Huerter,SAC,75.0,15.2,0.617,19.9,0.107,1.0,1.7,2022-23,1628989.0,29.4,121.0,116.6,USA
Kevin Huerter,SAC,64.0,12.4,0.564,17.3,0.089,-0.8,0.5,2023-24,1628989.0,24.4,117.5,115.0,USA
Kevin Knox II,ATL,30.0,10.9,0.491,20.0,0.047,-4.1,-0.1,2021-22,1628995.0,7.4,98.5,113.7,USA
Kevin Knox II,POR,63.0,11.1,0.579,18.4,0.034,-3.5,-0.4,2022-23,1628995.0,15.1,104.3,115.8,USA
Kevin Knox II,DET,31.0,9.9,0.57,16.6,0.033,-4.6,-0.4,2023-24,1628995.0,18.1,109.4,117.2,USA
Kevin Love,CLE,74.0,19.6,0.594,25.1,0.164,4.5,2.7,2021-22,201567.0,22.5,108.9,107.4,USA
Kevin Love,MIA,62.0,13.1,0.548,19.2,0.099,0.6,0.8,2022-23,201567.0,20.0,113.7,109.8,USA
Kevin Love,MIA,55.0,18.5,0.597,21.9,0.17,3.6,1.3,2023-24,201567.0,16.8,114.7,108.2,USA
Kevin Porter Jr,HOU,61.0,13.5,0.531,24.1,0.021,-1.6,0.2,2021-22,1629645.0,31.3,108.3,114.9,USA
Kevin Porter Jr,HOU,59.0,16.2,0.565,24.3,0.068,0.6,1.3,2022-23,1629645.0,34.3,111.2,119.5,USA
Kevon Harris,ORL,34.0,9.2,0.564,13.7,0.065,-3.6,-0.2,2022-23,1630284.0,13.4,110.0,109.7,USA
Kevon Harris,ORL,2.0,11.1,0.667,29.1,0.038,-15.8,0.0,2023-24,1630284.0,3.0,142.9,133.3,USA
Kevon Looney,GSW,82.0,15.7,0.586,12.2,0.187,0.9,1.3,2021-22,1626172.0,21.1,113.2,107.2,USA
Kevon Looney,GSW,82.0,17.8,0.639,10.6,0.212,2.1,2.0,2022-23,1626172.0,23.9,116.4,112.0,USA
Kevon Looney,GSW,74.0,15.1,0.62,11.3,0.162,0.6,0.8,2023-24,1626172.0,16.1,115.4,114.0,USA
Khem Birch,TOR,55.0,13.2,0.534,11.2,0.126,-1.3,0.2,2021-22,203920.0,18.0,112.3,112.4,Canada
Khris Middleton,MIL,66.0,18.1,0.577,26.7,0.119,1.6,1.9,2021-22,203114.0,32.4,115.0,109.6,USA
Khris Middleton,MIL,33.0,17.4,0.551,27.4,0.117,0.8,0.6,2022-23,203114.0,24.3,114.9,108.8,USA
Khris Middleton,MIL,55.0,17.0,0.595,23.9,0.109,1.1,1.2,2023-24,203114.0,27.0,118.0,114.6,USA
Killian Hayes,DET,66.0,9.3,0.461,15.7,0.014,-3.5,-0.6,2021-22,1630165.0,25.0,102.6,112.9,France
Killian Hayes,DET,76.0,10.2,0.455,20.5,-0.012,-3.8,-1.0,2022-23,1630165.0,28.3,106.7,117.6,France
Killian Hayes,DET,42.0,10.5,0.474,15.1,0.032,-2.7,-0.2,2023-24,1630165.0,24.0,106.5,117.6,France
Kira Lewis Jr,NOP,24.0,9.8,0.466,22.3,-0.017,-4.0,-0.2,2021-22,1630184.0,14.2,94.9,109.0,USA
Kira Lewis Jr,NOP,25.0,14.5,0.584,19.7,0.122,-0.3,0.1,2022-23,1630184.0,9.4,115.2,104.0,USA
Kira Lewis Jr,UTA,28.0,8.6,0.441,18.5,-0.005,-5.8,-0.3,2023-24,1630184.0,9.4,99.6,111.1,USA
Klay Thompson,GSW,32.0,16.7,0.547,29.6,0.091,1.1,0.7,2021-22,202691.0,29.4,111.4,108.0,USA
Klay Thompson,GSW,69.0,14.7,0.576,26.4,0.066,-0.3,1.0,2022-23,202691.0,33.0,115.4,112.6,USA
Klay Thompson,GSW,77.0,13.9,0.576,24.2,0.075,-0.4,0.9,2023-24,202691.0,29.7,115.8,116.1,USA
Kobi Simmons,CHA,5.0,9.0,0.363,11.8,0.019,-0.9,0.0,2022-23,1628424.0,5.6,80.3,115.3,USA
Kobi Simmons,TOR,4.0,14.5,0.476,14.0,0.098,-1.0,0.0,2023-24,1628424.0,16.9,94.2,116.5,USA
Kris Dunn,POR,14.0,12.5,0.482,18.3,0.024,-5.4,-0.3,2021-22,1627739.0,24.0,105.8,117.8,USA
Kris Dunn,UTA,22.0,19.1,0.606,20.2,0.162,2.4,0.6,2022-23,1627739.0,25.8,111.6,115.9,USA
Kris Dunn,UTA,66.0,12.8,0.546,13.6,0.076,-0.1,0.6,2023-24,1627739.0,18.9,117.6,117.2,USA
Kristaps Porzingis,WAS,51.0,23.7,0.577,29.5,0.18,3.9,2.2,2021-22,204001.0,29.0,109.9,109.5,Latvia
Kristaps Porzingis,WAS,65.0,23.1,0.627,27.4,0.174,4.3,3.4,2022-23,204001.0,32.6,116.2,114.8,Latvia
Kristaps Porzingis,BOS,57.0,23.2,0.647,25.1,0.226,5.1,3.0,2023-24,204001.0,29.6,120.8,109.6,Latvia
Kyle Anderson,MEM,69.0,14.4,0.506,16.2,0.113,1.2,1.2,2021-22,203937.0,21.5,110.3,108.3,USA
Kyle Anderson,MIN,69.0,14.8,0.583,14.4,0.125,2.5,2.2,2022-23,203937.0,28.4,113.9,111.7,USA
Kyle Anderson,MIN,79.0,12.7,0.513,14.5,0.121,1.1,1.4,2023-24,203937.0,22.6,110.1,105.1,USA
Kyle Kuzma,WAS,66.0,15.2,0.547,24.2,0.044,-0.2,1.0,2021-22,1628398.0,33.4,108.2,114.3,USA
Kyle Kuzma,WAS,64.0,14.3,0.544,27.9,0.019,-1.7,0.2,2022-23,1628398.0,35.0,112.9,112.6,USA
Kyle Kuzma,WAS,70.0,15.7,0.547,29.7,0.004,-1.1,0.5,2023-24,1628398.0,32.6,109.7,120.8,USA
Kyle Lowry,MIA,63.0,15.0,0.6,18.2,0.143,2.0,2.1,2021-22,200768.0,33.9,112.5,106.6,USA
Kyle Lowry,MIA,55.0,12.6,0.565,16.7,0.096,0.2,0.9,2022-23,200768.0,31.2,112.4,111.3,USA
Kyle Lowry,PHI,60.0,10.9,0.594,12.9,0.1,-1.0,0.4,2023-24,200768.0,28.2,111.4,111.6,USA
Kyrie Irving,BKN,29.0,21.4,0.592,29.4,0.147,3.0,1.4,2021-22,202681.0,37.6,118.9,113.8,Australia
Kyrie Irving,DAL,60.0,22.4,0.613,28.9,0.159,4.1,3.5,2022-23,202681.0,37.3,117.9,113.2,Australia
Kyrie Irving,DAL,58.0,21.9,0.608,28.1,0.163,4.9,3.6,2023-24,202681.0,35.0,119.6,112.6,Australia
LaMelo Ball,CHA,75.0,19.7,0.554,28.2,0.116,3.4,3.3,2021-22,1630163.0,32.3,114.0,112.5,USA
LaMelo Ball,CHA,36.0,17.9,0.541,30.0,0.068,2.4,1.4,2022-23,1630163.0,35.2,112.5,117.3,USA
LaMelo Ball,CHA,22.0,20.8,0.561,34.3,0.074,3.3,1.0,2023-24,1630163.0,32.3,111.8,120.2,USA
Lamar Stevens,CLE,63.0,11.3,0.544,17.1,0.078,-2.9,-0.2,2021-22,1630205.0,16.1,108.4,109.7,USA
Lamar Stevens,CLE,62.0,9.5,0.524,13.6,0.08,-2.8,-0.2,2022-23,1630205.0,18.1,112.2,111.1,USA
Lamar Stevens,MEM,38.0,14.6,0.516,22.2,0.068,-2.2,0.0,2023-24,1630205.0,14.7,105.3,104.0,USA
Landry Shamet,PHX,69.0,10.2,0.55,16.8,0.085,-1.2,0.3,2021-22,1629013.0,20.8,107.8,102.9,USA
Landry Shamet,PHX,40.0,10.9,0.537,18.9,0.071,-1.4,0.1,2022-23,1629013.0,20.2,109.9,107.7,USA
Landry Shamet,WAS,46.0,10.5,0.556,18.8,0.022,-4.0,-0.4,2023-24,1629013.0,15.8,109.3,119.2,USA
Larry Nance Jr,NOP,46.0,14.4,0.59,12.8,0.104,-0.1,0.5,2021-22,1626204.0,22.6,110.7,112.6,USA
Larry Nance Jr,NOP,65.0,16.0,0.649,11.9,0.171,2.0,1.4,2022-23,1626204.0,21.2,114.1,107.4,USA
Larry Nance Jr,NOP,61.0,14.9,0.653,11.3,0.16,2.0,1.2,2023-24,1626204.0,19.9,111.7,108.4,USA
Lauri Markkanen,CLE,61.0,14.7,0.582,19.5,0.127,0.4,1.1,2021-22,1628374.0,30.8,113.9,109.9,Finland
Lauri Markkanen,UTA,66.0,22.1,0.64,26.6,0.173,3.8,3.3,2022-23,1628374.0,34.4,117.4,113.6,Finland
Lauri Markkanen,UTA,55.0,21.5,0.631,25.0,0.163,3.6,2.6,2023-24,1628374.0,33.1,117.6,116.9,Finland
LeBron James,LAL,56.0,26.2,0.619,32.3,0.172,7.7,5.1,2021-22,2544.0,37.2,110.9,113.5,USA
LeBron James,LAL,55.0,23.9,0.583,33.3,0.138,6.1,4.0,2022-23,2544.0,35.5,115.6,111.0,USA
LeBron James,LAL,71.0,23.7,0.63,29.2,0.164,6.5,5.4,2023-24,2544.0,35.3,117.4,113.6,USA
Leandro Bolmaro,MIN,35.0,5.4,0.419,12.6,0.004,-5.8,-0.2,2021-22,1630195.0,6.9,102.6,102.5,Argentina
Leandro Bolmaro,UTA,14.0,-5.0,0.15,16.6,-0.231,-14.7,-0.2,2022-23,1630195.0,4.9,98.7,98.0,Argentina
Lester Quinones,GSW,4.0,8.6,0.654,29.4,-0.103,-10.2,0.0,2022-23,1631311.0,4.5,112.2,97.6,USA
Lester Quinones,GSW,37.0,10.3,0.533,18.3,0.068,-3.3,-0.1,2023-24,1631311.0,10.7,109.6,109.0,USA
Lindell Wigginton,MIL,19.0,10.2,0.524,19.0,0.044,-5.0,-0.2,2021-22,1629623.0,10.5,107.3,119.2,Canada
Lindell Wigginton,MIL,7.0,11.8,0.61,25.6,0.028,-6.7,-0.1,2022-23,1629623.0,12.4,101.6,121.8,Canada
Lindell Wigginton,MIL,3.0,5.6,0.51,37.1,-0.154,-23.9,0.0,2023-24,1629623.0,2.5,64.7,131.3,Canada
Lindy Waters III,OKC,25.0,13.0,0.562,17.5,0.081,-1.6,0.1,2021-22,1630322.0,18.6,108.5,113.2,USA
Lindy Waters III,OKC,41.0,11.8,0.573,15.5,0.101,0.1,0.3,2022-23,1630322.0,12.9,115.2,104.8,USA
Lindy Waters III,OKC,38.0,15.3,0.653,17.3,0.15,1.9,0.3,2023-24,1630322.0,7.4,103.7,111.4,USA
Lonnie Walker IV,SAS,70.0,12.3,0.512,23.6,0.037,-2.5,-0.2,2021-22,1629022.0,23.0,108.5,111.5,USA
Lonnie Walker IV,LAL,56.0,12.2,0.57,20.2,0.066,-1.4,0.2,2022-23,1629022.0,23.2,108.8,116.1,USA
Lonnie Walker IV,BKN,58.0,13.1,0.545,24.4,0.038,-1.4,0.2,2023-24,1629022.0,17.4,111.3,111.8,USA
Louis King,SAC,10.0,8.1,0.438,21.2,0.0,-4.6,-0.1,2021-22,1629663.0,10.4,103.1,115.0,USA
Louis King,PHI,1.0,21.3,0.744,23.8,0.157,2.3,0.0,2022-23,1629663.0,28.8,125.8,120.6,USA
Luguentz Dort,OKC,51.0,12.3,0.541,23.3,0.04,-2.3,-0.1,2021-22,1629652.0,32.7,101.9,110.1,Canada
Luguentz Dort,OKC,74.0,11.3,0.513,19.8,0.062,-3.0,-0.6,2022-23,1629652.0,30.7,115.0,114.1,Canada
Luguentz Dort,OKC,79.0,11.1,0.593,15.4,0.097,-1.6,0.2,2023-24,1629652.0,28.4,119.9,112.1,Canada
Luka Doncic,DAL,65.0,25.1,0.571,37.4,0.159,8.2,5.9,2021-22,1629029.0,35.4,113.8,110.3,Slovenia
Luka Doncic,DAL,66.0,28.7,0.609,37.6,0.204,8.9,6.6,2022-23,1629029.0,36.2,118.1,116.0,Slovenia
Luka Doncic,DAL,70.0,28.1,0.617,36.0,0.22,9.9,8.0,2023-24,1629029.0,37.5,119.6,113.8,Slovenia
Luka Garza,DET,32.0,15.6,0.535,21.1,0.093,-2.5,-0.1,2021-22,1630568.0,12.2,104.6,110.9,USA
Luka Garza,MIN,28.0,23.0,0.652,26.9,0.211,-0.4,0.1,2022-23,1630568.0,8.7,121.4,119.4,USA
Luka Garza,MIN,25.0,21.8,0.576,33.3,0.166,-2.1,0.0,2023-24,1630568.0,4.9,107.9,108.5,USA
Luka Samanic,UTA,7.0,11.0,0.55,18.9,0.045,-2.1,0.0,2022-23,1629677.0,23.0,109.6,111.3,Croatia
Luka Samanic,UTA,43.0,8.9,0.485,21.8,-0.029,-7.8,-0.6,2023-24,1629677.0,9.4,106.5,112.0,Croatia
Luke Kennard,LAC,70.0,13.3,0.619,16.8,0.113,0.5,1.2,2021-22,1628379.0,27.4,110.0,106.6,USA
Luke Kennard,MEM,59.0,13.0,0.684,14.5,0.124,0.5,0.8,2022-23,1628379.0,22.3,116.5,109.1,USA
Luke Kennard,MEM,39.0,13.1,0.641,16.7,0.099,-0.3,0.4,2023-24,1628379.0,25.6,106.4,115.2,USA
Luke Kornet,BOS,15.0,16.6,0.506,12.7,0.194,-0.5,0.0,2021-22,1628436.0,6.9,117.2,106.8,USA
Luke Kornet,BOS,69.0,16.7,0.697,11.5,0.198,1.0,0.6,2022-23,1628436.0,11.7,111.8,107.9,USA
Luke Kornet,BOS,63.0,19.8,0.736,11.0,0.248,3.4,1.3,2023-24,1628436.0,15.6,121.8,109.7,USA
Mac McClung,LAL,2.0,5.2,0.621,16.3,-0.043,-9.6,0.0,2021-22,1630644.0,12.2,124.5,105.4,USA
Mac McClung,PHI,2.0,19.2,0.563,27.5,0.14,0.5,0.0,2022-23,1630644.0,20.5,115.2,95.7,USA
Malachi Flynn,TOR,44.0,11.7,0.488,16.5,0.092,-1.5,0.1,2021-22,1630201.0,12.2,109.2,111.8,USA
Malachi Flynn,TOR,53.0,8.7,0.479,17.4,0.034,-4.1,-0.4,2022-23,1630201.0,13.0,109.9,113.4,USA
Malachi Flynn,DET,69.0,11.9,0.533,20.4,0.029,-2.2,0.0,2023-24,1630201.0,12.7,104.8,114.6,USA
Malaki Branham,SAS,66.0,9.5,0.524,19.1,-0.004,-5.2,-1.3,2022-23,1631103.0,23.5,108.3,119.4,USA
Malaki Branham,SAS,75.0,8.7,0.526,19.8,-0.008,-5.6,-1.5,2023-24,1631103.0,21.3,105.9,117.0,USA
Malcolm Brogdon,IND,36.0,18.0,0.557,24.6,0.106,2.3,1.3,2021-22,1627763.0,33.5,110.8,111.1,USA
Malcolm Brogdon,BOS,67.0,18.2,0.615,22.8,0.161,2.8,2.1,2022-23,1627763.0,26.0,114.4,109.3,USA
Malcolm Brogdon,POR,39.0,17.0,0.56,23.0,0.111,2.0,1.1,2023-24,1627763.0,28.7,110.7,114.5,USA
Malcolm Hill,CHI,19.0,12.7,0.619,12.7,0.126,-1.6,0.0,2021-22,1630792.0,11.2,107.4,114.7,USA
Malcolm Hill,CHI,5.0,15.4,0.625,19.7,0.125,2.4,0.0,2022-23,1630792.0,1.8,104.3,65.2,USA
Malik Beasley,MIN,79.0,11.9,0.544,19.4,0.069,-0.7,0.7,2021-22,1627736.0,25.0,112.1,110.1,USA
Malik Beasley,LAL,81.0,10.9,0.531,21.1,0.032,-2.0,0.0,2022-23,1627736.0,25.8,112.4,114.6,USA
Malik Beasley,MIL,79.0,10.3,0.603,14.6,0.073,-1.8,0.1,2023-24,1627736.0,29.6,118.3,112.6,USA
Malik Monk,LAL,76.0,14.4,0.597,20.1,0.081,-0.5,0.8,2021-22,1628370.0,28.1,113.2,112.9,USA
Malik Monk,SAC,77.0,16.6,0.587,25.8,0.091,0.3,1.0,2022-23,1628370.0,22.3,113.8,112.7,USA
Malik Monk,SAC,72.0,16.0,0.564,25.9,0.09,0.6,1.2,2023-24,1628370.0,26.0,115.2,115.1,USA
Mamadi Diakite,OKC,13.0,11.6,0.54,13.5,0.08,-5.0,-0.1,2021-22,1629603.0,14.4,95.8,98.9,Guinea
Mamadi Diakite,CLE,22.0,9.0,0.56,16.0,0.051,-3.4,-0.1,2022-23,1629603.0,8.0,104.6,103.9,Guinea
Mamadi Diakite,NYK,6.0,18.6,0.694,17.0,0.168,3.5,0.0,2023-24,1629603.0,4.1,90.2,82.7,Guinea
MarJon Beauchamp,MIL,52.0,8.2,0.513,18.3,0.027,-4.8,-0.5,2022-23,1630699.0,13.5,105.8,112.9,USA
MarJon Beauchamp,MIL,48.0,9.7,0.592,14.6,0.056,-3.2,-0.2,2023-24,1630699.0,12.7,113.5,114.5,USA
Marcus Morris Sr,LAC,54.0,13.7,0.549,23.2,0.074,-1.4,0.3,2021-22,202694.0,29.0,109.2,114.0,USA
Marcus Morris Sr,LAC,65.0,10.5,0.534,17.6,0.053,-1.9,0.0,2022-23,202694.0,28.1,113.7,113.9,USA
Marcus Morris Sr,CLE,49.0,9.9,0.558,16.6,0.06,-3.8,-0.4,2023-24,202694.0,16.7,110.7,114.6,USA
Marcus Smart,BOS,71.0,13.6,0.54,18.3,0.116,0.5,1.5,2021-22,203935.0,32.3,114.5,105.2,USA
Marcus Smart,BOS,61.0,12.1,0.538,17.8,0.092,-1.0,0.5,2022-23,203935.0,32.1,118.1,111.7,USA
Marcus Smart,MEM,20.0,11.8,0.552,22.9,0.02,-2.4,0.0,2023-24,203935.0,30.2,108.5,109.2,USA
Mark Williams,CHA,43.0,19.8,0.659,17.0,0.163,0.1,0.4,2022-23,1631109.0,19.3,105.6,110.3,USA
Mark Williams,CHA,19.0,22.5,0.675,17.1,0.198,0.8,0.3,2023-24,1631109.0,26.8,115.2,116.4,USA
Markelle Fultz,ORL,18.0,17.7,0.517,27.5,0.053,0.2,0.2,2021-22,1628365.0,20.0,103.7,109.1,USA
Markelle Fultz,ORL,60.0,16.6,0.564,21.3,0.1,0.5,1.2,2022-23,1628365.0,29.6,110.3,114.0,USA
Markelle Fultz,ORL,43.0,12.6,0.492,18.8,0.069,-1.4,0.1,2023-24,1628365.0,21.2,109.6,109.0,USA
Markieff Morris,MIA,17.0,10.9,0.547,20.6,0.054,-1.9,0.0,2021-22,202693.0,17.5,112.4,107.9,USA
Markieff Morris,DAL,35.0,10.4,0.553,17.2,0.059,-2.7,-0.1,2022-23,202693.0,10.1,111.2,109.5,USA
Markieff Morris,DAL,26.0,6.6,0.467,16.4,-0.014,-5.3,-0.2,2023-24,202693.0,8.3,99.8,115.1,USA
Marko Simonovic,CHI,9.0,10.2,0.428,27.5,-0.011,-11.1,-0.1,2021-22,1630250.0,3.9,105.4,104.2,Montenegro
Marko Simonovic,CHI,7.0,-0.1,0.381,17.4,-0.052,-14.4,-0.1,2022-23,1630250.0,2.8,108.2,80.9,Montenegro
Marvin Bagley III,DET,48.0,15.7,0.551,19.8,0.084,-2.3,-0.1,2021-22,1628963.0,23.9,109.3,114.9,USA
Marvin Bagley III,DET,42.0,17.2,0.587,20.4,0.095,-0.9,0.3,2022-23,1628963.0,23.6,107.3,117.9,USA
Marvin Bagley III,WAS,50.0,19.4,0.629,21.0,0.122,-0.4,0.4,2023-24,1628963.0,21.1,109.5,115.5,USA
Mason Jones,LAL,4.0,17.8,0.625,19.0,0.201,-0.9,0.0,2021-22,1630222.0,12.6,114.7,91.9,USA
Mason Jones,SAC,5.0,5.8,0.394,16.6,-0.018,-5.5,0.0,2023-24,1630222.0,5.5,87.7,96.6,USA
Mason Plumlee,CHA,73.0,14.7,0.603,11.7,0.127,0.0,0.9,2021-22,203486.0,24.6,110.5,109.6,USA
Mason Plumlee,LAC,79.0,19.6,0.689,15.2,0.185,2.2,2.2,2022-23,203486.0,26.0,111.5,117.4,USA
Mason Plumlee,LAC,46.0,15.8,0.621,15.1,0.146,-0.8,0.2,2023-24,203486.0,14.7,115.8,115.5,USA
Matisse Thybulle,PHI,66.0,11.2,0.594,9.5,0.107,1.1,1.3,2021-22,1629680.0,25.5,110.9,107.2,USA
Matisse Thybulle,POR,71.0,10.5,0.552,10.6,0.086,-0.5,0.4,2022-23,1629680.0,16.9,109.9,110.3,USA
Matisse Thybulle,POR,65.0,10.4,0.537,10.6,0.072,0.6,0.9,2023-24,1629680.0,22.9,107.7,115.1,USA
Matt Ryan,BOS,1.0,3.5,0.3,44.0,-0.25,-13.7,0.0,2021-22,1630346.0,5.3,116.7,91.7,USA
Matt Ryan,MIN,34.0,8.1,0.538,16.5,0.044,-3.4,-0.1,2022-23,1630346.0,9.1,112.3,110.1,USA
Matt Ryan,NOP,28.0,9.0,0.638,15.4,0.065,-2.7,-0.1,2023-24,1630346.0,13.9,107.9,106.5,USA
Max Christie,LAL,41.0,7.4,0.566,10.4,0.058,-3.1,-0.1,2022-23,1631108.0,12.5,106.1,113.2,USA
Max Christie,LAL,67.0,8.4,0.544,13.6,0.036,-3.6,-0.4,2023-24,1631108.0,14.1,109.2,110.3,USA
Max Strus,MIA,68.0,12.7,0.614,18.1,0.11,0.9,1.2,2021-22,1629622.0,23.3,113.7,108.1,USA
Max Strus,MIA,80.0,10.8,0.557,17.6,0.071,-1.7,0.2,2022-23,1629622.0,28.4,109.3,113.1,USA
Max Strus,CLE,70.0,11.7,0.553,17.4,0.083,-0.6,0.8,2023-24,1629622.0,32.0,115.3,109.7,USA
Maxi Kleber,DAL,59.0,11.0,0.537,13.3,0.098,-0.4,0.6,2021-22,1628467.0,24.6,109.2,105.3,Germany
Maxi Kleber,DAL,37.0,8.7,0.592,10.3,0.067,-2.2,0.0,2022-23,1628467.0,25.1,110.7,113.6,Germany
Maxi Kleber,DAL,43.0,8.8,0.573,9.6,0.08,-1.3,0.2,2023-24,1628467.0,20.3,116.5,109.9,Germany
McKinley Wright IV,MIN,5.0,9.5,0.833,8.8,0.092,-4.2,0.0,2021-22,1630593.0,3.8,102.4,128.2,USA
McKinley Wright IV,DAL,27.0,12.4,0.536,16.9,0.069,-2.7,-0.1,2022-23,1630593.0,12.4,102.7,117.6,USA
Micah Potter,DET,3.0,13.6,0.505,17.8,0.073,-7.1,0.0,2021-22,1630695.0,10.3,60.3,116.7,USA
Micah Potter,UTA,7.0,18.6,0.8,13.7,0.186,3.5,0.1,2022-23,1630695.0,7.5,95.8,100.0,USA
Micah Potter,UTA,16.0,11.0,0.609,10.9,0.075,-2.3,0.0,2023-24,1630695.0,11.6,105.9,114.4,USA
Michael Porter Jr,DEN,9.0,7.5,0.416,19.7,-0.032,-3.5,-0.1,2021-22,1629008.0,29.4,104.5,94.7,USA
Michael Porter Jr,DEN,62.0,16.8,0.621,22.7,0.116,0.2,1.0,2022-23,1629008.0,29.0,122.6,112.2,USA
Michael Porter Jr,DEN,81.0,15.5,0.601,20.7,0.115,0.1,1.3,2023-24,1629008.0,31.7,120.2,112.1,USA
Mikal Bridges,PHX,82.0,14.4,0.627,15.0,0.15,1.6,2.6,2021-22,1628969.0,34.8,116.7,106.9,USA
Mikal Bridges,BKN,83.0,16.8,0.587,22.6,0.121,1.7,2.8,2022-23,1628969.0,35.7,114.0,113.2,USA
Mikal Bridges,BKN,82.0,14.9,0.56,24.3,0.07,-0.4,1.2,2023-24,1628969.0,34.8,111.0,114.3,USA
Mike Conley,UTA,72.0,17.2,0.572,20.9,0.157,3.1,2.7,2021-22,201144.0,28.6,112.5,104.9,USA
Mike Conley,MIN,67.0,14.7,0.583,16.3,0.13,0.9,1.5,2022-23,201144.0,30.3,117.3,116.1,USA
Mike Conley,MIN,76.0,15.8,0.627,16.0,0.18,3.4,3.0,2023-24,201144.0,28.9,113.7,108.0,USA
Mike Muscala,OKC,43.0,19.7,0.63,20.9,0.17,5.0,1.1,2021-22,203488.0,13.8,106.7,104.9,USA
Mike Muscala,BOS,63.0,13.0,0.608,15.1,0.128,-0.4,0.4,2022-23,203488.0,15.0,116.4,107.6,USA
Mike Muscala,OKC,53.0,7.5,0.47,13.4,0.009,-5.3,-0.5,2023-24,203488.0,11.3,106.4,114.0,USA
Miles Bridges,CHA,80.0,17.9,0.593,22.6,0.123,1.5,2.5,2021-22,1628970.0,35.5,114.5,112.4,USA
Miles Bridges,CHA,69.0,15.4,0.556,24.7,0.04,-1.1,0.6,2023-24,1628970.0,37.4,108.0,120.1,USA
Miles McBride,NYK,40.0,6.1,0.393,13.9,0.032,-4.5,-0.2,2021-22,1630540.0,9.3,113.1,100.1,USA
Miles McBride,NYK,64.0,8.4,0.475,14.6,0.047,-2.3,-0.1,2022-23,1630540.0,11.9,110.9,107.3,USA
Miles McBride,NYK,68.0,13.1,0.59,16.4,0.131,-0.1,0.6,2023-24,1630540.0,19.5,110.6,110.6,USA
Mitchell Robinson,NYK,72.0,20.7,0.722,11.4,0.221,2.2,2.0,2021-22,1629011.0,25.7,109.1,111.2,USA
Mitchell Robinson,NYK,59.0,18.9,0.652,10.1,0.197,2.4,1.7,2022-23,1629011.0,26.9,119.9,112.6,USA
Mitchell Robinson,NYK,31.0,16.1,0.554,10.2,0.155,0.0,0.4,2023-24,1629011.0,24.8,117.3,116.2,USA
Mo Bamba,ORL,71.0,16.5,0.582,17.2,0.118,0.7,1.2,2021-22,1628964.0,25.7,101.8,111.3,USA
Mo Bamba,LAL,49.0,15.7,0.602,16.6,0.139,0.5,0.5,2022-23,1628964.0,15.7,113.0,111.5,USA
Mo Bamba,PHI,57.0,15.4,0.575,15.1,0.128,-1.0,0.2,2023-24,1628964.0,13.0,107.5,110.5,USA
Monte Morris,DEN,75.0,14.7,0.583,17.4,0.116,0.0,1.1,2021-22,1628420.0,29.9,116.3,110.4,USA
Monte Morris,WAS,62.0,15.0,0.579,15.6,0.12,0.5,1.1,2022-23,1628420.0,27.4,117.4,117.3,USA
Monte Morris,MIN,33.0,13.2,0.508,15.5,0.123,0.7,0.3,2023-24,1628420.0,14.4,113.5,104.1,USA
Montrezl Harrell,CHA,71.0,23.2,0.68,20.2,0.213,3.9,2.4,2021-22,1626149.0,23.1,111.6,108.5,USA
Montrezl Harrell,PHI,57.0,17.6,0.631,18.9,0.153,-1.3,0.1,2022-23,1626149.0,11.9,111.9,109.6,USA
Moritz Wagner,ORL,63.0,18.1,0.623,22.9,0.138,1.6,0.9,2021-22,1629021.0,15.2,105.3,112.6,Germany
Moritz Wagner,ORL,57.0,17.4,0.63,21.1,0.149,0.6,0.7,2022-23,1629021.0,19.5,109.4,110.6,Germany
Moritz Wagner,ORL,80.0,20.6,0.676,22.8,0.188,2.0,1.4,2023-24,1629021.0,17.7,113.9,110.8,Germany
Moses Brown,CLE,40.0,18.5,0.612,20.7,0.16,-3.3,-0.1,2021-22,1629650.0,8.6,102.4,108.5,USA
Moses Brown,BKN,36.0,22.2,0.607,21.2,0.179,-0.6,0.1,2022-23,1629650.0,8.2,111.5,108.1,USA
Moses Brown,POR,22.0,14.5,0.477,19.1,0.044,-6.5,-0.2,2023-24,1629650.0,9.1,104.5,118.9,USA
Moses Moody,GSW,52.0,10.5,0.573,15.2,0.101,-2.5,-0.1,2021-22,1630541.0,11.7,104.8,108.9,USA
Moses Moody,GSW,63.0,10.3,0.603,14.6,0.076,-2.6,-0.1,2022-23,1630541.0,13.0,110.7,111.3,USA
Moses Moody,GSW,66.0,13.7,0.578,18.4,0.101,-0.1,0.6,2023-24,1630541.0,17.5,113.3,110.2,USA
Moussa Diabate,LAC,22.0,14.2,0.546,14.1,0.105,-2.8,0.0,2022-23,1631217.0,8.9,109.2,112.4,France
